order_id,customer_id,order_date,product_category,order_value,returned
1592,516.0,2024-01-22,grocery,749.0,0
1593,1004.0,2024-03-29,home,2582.0,1
1594,1134.0,,clothing,8905.0,1
1595,844.0,2024-03-13,clothing,8783.0,0
1596,964.0,2024-02-22,books,653.0,0
1597,478.0,2024-03-11,home,3918.0,0
1598,634.0,2024-02-26,clothing,1121.0,0
1599,1165.0,2024-02-27,home,2856.0,0
1600,1016.0,2024-02-25,books,9680.0,0
1601,404.0,2024-03-11,home,2111.0,0
1602,1136.0,2024-03-07,electronics,6485.0,0
1603,699.0,2024-01-13,home,8079.0,0
1604,,2024-03-15,grocery,8832.0,0
1605,721.0,2024-02-18,electronics,3669.0,1
1606,803.0,2024-01-30,clothing,7028.0,1
1607,361.0,2024-02-16,toys,4936.0,0
1608,538.0,,home,1250.0,0
1609,922.0,2024-03-18,toys,2382.0,0
1610,1042.0,2024-03-16,home,,0
1611,288.0,2024-02-11,toys,6922.0,0
1612,276.0,2024-03-11,home,5305.0,0
1613,893.0,2024-02-04,electronics,7853.0,0
1614,647.0,2024-03-02,toys,6973.0,0
1615,1048.0,2024-02-27,books,3525.0,0
1616,268.0,2024-01-23,electronics,3079.0,0
1617,549.0,2024-01-24,books,9460.0,0
1618,235.0,2024-01-06,books,9723.0,0
1619,,2024-01-13,electronics,498.0,0
1620,1057.0,2024-02-09,grocery,7948.0,0
1621,356.0,2024-02-13,clothing,1501.0,0
1622,523.0,2024-01-15,clothing,8639.0,0
1623,1045.0,2024-02-07,books,5969.0,0
1624,,2024-02-24,toys,6939.0,0
1625,1152.0,2024-01-21,toys,7072.0,0
1626,1086.0,2024-01-31,toys,6127.0,0
1627,352.0,2024-02-03,clothing,2655.0,0
1628,338.0,2024-02-15,grocery,8109.0,0
1629,891.0,2024-02-02,toys,5628.0,0
1630,210.0,2024-03-07,books,5540.0,0
1631,,2024-01-30,home,3319.0,0
1632,265.0,2024-02-09,electronics,297.0,0
1633,731.0,2024-02-04,toys,5629.0,0
1634,550.0,2024-01-17,grocery,3580.0,0
1635,906.0,2024-03-02,books,6660.0,0
1636,1080.0,,home,3771.0,0
1637,688.0,2024-01-27,books,9732.0,0
1638,841.0,2024-03-12,electronics,6871.0,0
1639,800.0,2024-03-26,home,4664.0,0
1640,,2024-03-01,toys,7139.0,0
1641,430.0,2024-03-23,grocery,6551.0,0
1642,438.0,2024-03-17,grocery,6280.0,0
1643,578.0,2024-02-13,books,5863.0,0
1644,936.0,2024-03-10,grocery,9331.0,0
1645,1065.0,2024-01-30,home,3311.0,0
1646,,2024-02-11,home,,0
1647,309.0,2024-02-18,home,2679.0,0
1648,808.0,2024-03-27,grocery,5780.0,0
1649,797.0,2024-03-17,toys,9880.0,0
1650,574.0,2024-02-14,electronics,6161.0,0
1651,384.0,2024-02-28,electronics,2226.0,1
1652,1049.0,2024-01-19,books,9229.0,0
1653,1046.0,,home,7943.0,0
1654,947.0,2024-02-19,toys,4512.0,0
1655,779.0,2024-02-17,books,1635.0,0
1656,461.0,2024-03-09,home,4145.0,0
1657,603.0,,grocery,8081.0,0
1658,268.0,,books,5854.0,0
1659,449.0,2024-01-26,books,2019.0,1
1660,650.0,2024-01-16,home,1752.0,0
1661,636.0,2024-03-07,books,9677.0,0
1662,280.0,2024-01-04,grocery,4581.0,0
1663,1157.0,2024-01-19,grocery,6921.0,0
1664,468.0,2024-02-23,home,3733.0,0
1665,709.0,2024-03-03,books,1082.0,0
1666,665.0,2024-02-15,home,4235.0,0
1667,669.0,2024-03-18,clothing,6992.0,1
1668,1045.0,2024-03-23,books,3465.0,0
1669,946.0,2024-01-12,clothing,6114.0,0
1670,1067.0,2024-03-26,electronics,4492.0,0
1671,579.0,2024-02-25,electronics,3506.0,0
1672,465.0,2024-02-27,home,2698.0,0
1673,627.0,2024-01-09,electronics,2754.0,0
1674,761.0,2024-02-25,home,2704.0,0
1675,536.0,2024-03-06,books,7242.0,0
1676,660.0,2024-02-22,books,3504.0,0
1677,350.0,2024-01-08,toys,7464.0,0
1678,783.0,2024-02-17,home,3247.0,0
1679,913.0,2024-03-25,toys,3405.0,1
1680,727.0,2024-03-06,toys,9256.0,0
1681,1073.0,2024-01-13,electronics,8786.0,1
1682,1195.0,2024-03-27,clothing,4125.0,0
1683,1105.0,2024-03-27,home,2833.0,0
1684,292.0,2024-01-16,grocery,7212.0,0
1685,1080.0,2024-03-13,electronics,883.0,1
1686,533.0,2024-02-06,electronics,4672.0,0
1687,651.0,2024-02-23,grocery,6077.0,0
1688,611.0,2024-02-10,grocery,6821.0,0
1689,484.0,2024-03-11,clothing,1248.0,0
1690,1077.0,2024-03-30,books,228.0,1
1691,837.0,2024-03-12,home,2910.0,0
1692,1166.0,2024-03-24,clothing,1367.0,1
1693,1154.0,2024-03-26,clothing,5169.0,0
1694,619.0,2024-01-09,books,9210.0,0
1695,927.0,,home,3005.0,0
1696,702.0,2024-03-05,clothing,4645.0,0
1697,694.0,2024-02-23,books,2305.0,1
1698,939.0,2024-01-05,clothing,629.0,1
1699,888.0,2024-01-09,toys,7090.0,0
1700,1111.0,2024-02-16,electronics,2711.0,0
1701,972.0,2024-02-25,clothing,5559.0,0
1702,,2024-01-16,clothing,6893.0,0
1703,1119.0,2024-01-16,grocery,8428.0,0
1704,302.0,2024-01-12,grocery,,0
1705,963.0,2024-02-20,home,5895.0,0
1706,592.0,2024-01-01,electronics,9124.0,0
1707,633.0,2024-02-21,toys,4936.0,0
1708,981.0,2024-02-12,books,597.0,0
1709,473.0,2024-02-11,grocery,2759.0,0
1710,1083.0,2024-03-02,books,7987.0,0
1711,699.0,2024-02-17,grocery,7961.0,0
1712,549.0,2024-03-06,toys,3281.0,0
1713,528.0,2024-03-09,clothing,2128.0,0
1714,620.0,2024-03-23,toys,3058.0,0
1715,1142.0,,clothing,2572.0,0
1716,302.0,2024-02-16,books,7460.0,0
1717,707.0,2024-02-14,clothing,8446.0,0
1718,1035.0,2024-01-22,toys,655.0,0
1719,672.0,2024-02-23,clothing,,0
1720,766.0,2024-01-13,home,7573.0,0
1721,548.0,,home,6205.0,0
1722,336.0,2024-03-17,toys,8737.0,0
1723,839.0,2024-01-11,grocery,580.0,0
1724,1119.0,2024-03-11,electronics,7056.0,0
1725,720.0,2024-01-11,grocery,1446.0,0
1726,632.0,2024-03-05,electronics,8989.0,0
1727,329.0,2024-01-08,home,5098.0,0
1728,1144.0,2024-02-13,books,1089.0,0
1729,1069.0,2024-02-29,home,7513.0,0
1730,1101.0,2024-03-06,toys,7541.0,0
1731,559.0,,grocery,,0
1732,825.0,2024-03-23,books,3241.0,0
1733,632.0,2024-03-10,grocery,368.0,0
1734,434.0,2024-01-19,clothing,9097.0,1
1735,405.0,2024-03-01,clothing,2004.0,0
1736,583.0,2024-03-06,books,8457.0,0
1737,753.0,2024-01-31,home,5968.0,0
1738,322.0,2024-03-07,toys,6913.0,0
1739,902.0,2024-03-21,toys,7002.0,0
1740,657.0,2024-03-14,clothing,8608.0,1
1741,1081.0,2024-03-09,clothing,526.0,1
1742,478.0,2024-02-27,grocery,9912.0,0
1743,251.0,2024-01-25,books,623.0,0
1744,512.0,2024-03-12,clothing,9989.0,1
1745,1173.0,2024-02-02,grocery,2759.0,0
1746,521.0,,books,8488.0,0
1747,903.0,2024-01-29,grocery,1017.0,0
1748,1043.0,2024-01-29,grocery,4716.0,0
1749,484.0,2024-01-15,grocery,5510.0,0
1750,842.0,2024-03-27,home,9551.0,1
1751,404.0,,toys,1411.0,0
1752,562.0,2024-01-08,grocery,556.0,0
1753,496.0,2024-03-25,clothing,6551.0,0
1754,872.0,2024-02-19,electronics,681.0,0
1755,,2024-02-09,clothing,7815.0,0
1756,452.0,2024-03-07,home,574.0,0
1757,491.0,,home,9710.0,0
1758,1020.0,2024-01-12,electronics,5419.0,0
1759,662.0,2024-03-06,home,9493.0,0
1760,713.0,2024-01-16,clothing,1440.0,0
1761,905.0,2024-02-19,home,2877.0,0
1762,337.0,2024-03-26,home,4656.0,1
1763,1071.0,2024-03-25,home,487.0,0
1764,565.0,2024-02-02,books,1207.0,1
1765,858.0,2024-03-11,books,3427.0,0
1766,632.0,2024-02-25,toys,7422.0,0
1767,953.0,2024-02-13,toys,7142.0,0
1768,811.0,2024-01-13,toys,1049.0,0
1769,373.0,2024-02-03,books,785.0,0
1770,387.0,2024-02-28,books,6628.0,0
1771,1077.0,2024-03-29,clothing,3724.0,0
1772,719.0,2024-01-01,home,7961.0,0
1773,475.0,2024-03-05,electronics,3119.0,0
1774,343.0,2024-03-17,books,3754.0,0
1775,328.0,2024-03-26,clothing,,0
1776,1119.0,2024-02-08,home,2810.0,0
1777,1176.0,2024-01-11,grocery,7119.0,0
1778,593.0,2024-01-25,grocery,4817.0,0
1779,,2024-03-17,books,6658.0,0
1780,618.0,2024-03-20,electronics,969.0,1
1781,336.0,2024-02-27,clothing,5446.0,0
1782,749.0,2024-01-12,electronics,4693.0,0
1783,826.0,2024-01-11,toys,9124.0,0
1784,1185.0,2024-02-13,grocery,4349.0,0
1785,518.0,2024-02-22,home,1209.0,0
1786,397.0,,clothing,7031.0,0
1787,333.0,2024-03-02,electronics,1665.0,1
1788,577.0,2024-02-19,grocery,9107.0,0
1789,801.0,,clothing,3956.0,0
1790,266.0,2024-01-09,electronics,7887.0,1
1791,958.0,2024-02-10,clothing,6626.0,0
1792,660.0,2024-03-06,clothing,4754.0,1
1793,993.0,2024-03-15,home,5922.0,0
1794,663.0,2024-02-08,grocery,1989.0,0
1795,355.0,2024-01-27,clothing,924.0,0
1796,221.0,2024-03-28,toys,7708.0,0
1797,756.0,,electronics,9591.0,0
1798,739.0,2024-01-29,electronics,8645.0,0
1799,1013.0,2024-02-09,electronics,3188.0,1
1800,1077.0,2024-01-02,grocery,3707.0,1
1801,361.0,2024-01-28,home,3716.0,0
1802,514.0,2024-02-16,toys,7084.0,0
1803,407.0,2024-03-23,electronics,6310.0,1
1804,306.0,2024-03-07,electronics,8004.0,1
1805,,2024-03-11,grocery,9461.0,0
1806,282.0,2024-02-19,electronics,4044.0,0
1807,724.0,2024-01-10,electronics,6693.0,0
1808,351.0,2024-02-05,home,5103.0,0
1809,394.0,2024-03-30,home,9555.0,0
1810,317.0,2024-01-04,clothing,3668.0,0
1811,924.0,2024-03-20,books,2037.0,0
1812,835.0,2024-03-02,toys,3911.0,0
1813,1162.0,2024-01-26,books,6263.0,0
1814,311.0,2024-03-11,books,9541.0,0
1815,,2024-03-16,electronics,8322.0,0
1816,655.0,,books,378.0,0
1817,849.0,2024-01-10,toys,5187.0,0
1818,330.0,2024-02-29,home,1758.0,0
1819,411.0,2024-03-30,grocery,3748.0,0
1820,621.0,2024-01-03,electronics,9449.0,0
1821,218.0,2024-02-29,electronics,9849.0,0
1822,595.0,,home,,0
1823,958.0,2024-02-28,clothing,1580.0,1
1824,726.0,2024-02-26,home,7022.0,0
1825,634.0,2024-01-09,grocery,4226.0,0
1826,687.0,2024-03-02,books,4440.0,0
1827,1146.0,2024-03-21,home,8758.0,0
1828,720.0,2024-03-18,toys,9220.0,0
1829,734.0,2024-01-03,electronics,9023.0,0
1830,1130.0,2024-01-23,grocery,7872.0,0
1831,357.0,2024-01-22,clothing,9806.0,0
1832,295.0,2024-02-10,toys,7253.0,0
1833,649.0,2024-01-13,home,8870.0,0
1834,518.0,2024-03-17,electronics,5494.0,0
1835,402.0,2024-03-10,toys,698.0,0
1836,319.0,2024-03-13,clothing,8200.0,0
1837,1078.0,2024-01-18,home,9310.0,1
1838,814.0,2024-01-02,grocery,3259.0,0
1839,890.0,2024-03-22,grocery,4395.0,0
1840,318.0,2024-01-27,grocery,5805.0,0
1841,541.0,2024-02-29,books,6584.0,0
1842,820.0,2024-03-22,home,6811.0,0
1843,727.0,2024-01-04,clothing,4062.0,0
1844,,2024-01-01,grocery,8572.0,0
1845,869.0,2024-01-01,books,8172.0,0
1846,613.0,2024-01-15,toys,9433.0,0
1847,982.0,2024-01-05,books,5843.0,0
1848,459.0,2024-03-14,toys,958.0,0
1849,280.0,,clothing,8485.0,0
1850,1113.0,2024-03-29,toys,978.0,0
1851,222.0,2024-03-13,electronics,2097.0,1
1852,483.0,2024-03-27,electronics,2993.0,0
1853,314.0,2024-01-22,books,2011.0,0
1854,431.0,2024-01-26,books,7291.0,0
1855,594.0,2024-03-17,toys,4514.0,0
1856,329.0,2024-01-23,books,2348.0,0
1857,666.0,,electronics,245.0,0
1858,1127.0,2024-03-01,clothing,2319.0,0
1859,336.0,2024-03-13,books,6988.0,0
1860,1126.0,2024-03-28,home,7983.0,0
1861,,2024-03-24,home,3100.0,1
1862,792.0,2024-01-11,clothing,916.0,0
1863,,2024-03-10,home,5660.0,0
1864,516.0,2024-03-17,home,7871.0,0
1865,309.0,2024-03-03,toys,885.0,0
1866,793.0,2024-03-14,home,7995.0,0
1867,1116.0,,toys,1871.0,0
1868,720.0,2024-02-10,clothing,2726.0,0
1869,799.0,2024-01-04,toys,6303.0,0
1870,843.0,2024-02-11,electronics,702.0,0
1871,588.0,2024-01-19,electronics,3194.0,1
1872,320.0,2024-01-11,grocery,1560.0,0
1873,706.0,2024-01-12,books,2303.0,0
1874,1068.0,2024-03-03,home,7778.0,0
1875,514.0,2024-02-15,home,2441.0,0
1876,1071.0,2024-02-18,toys,625.0,1
1877,,2024-03-08,clothing,2304.0,0
1878,444.0,2024-02-19,clothing,1049.0,1
1879,775.0,2024-02-26,electronics,6302.0,0
1880,947.0,2024-01-08,grocery,9732.0,0
1881,694.0,2024-03-17,clothing,1842.0,0
1882,899.0,2024-02-10,home,7341.0,0
1883,1110.0,2024-01-14,books,3753.0,0
1884,827.0,2024-03-14,electronics,902.0,0
1885,1037.0,2024-03-07,books,6940.0,1
1886,1000.0,2024-01-05,electronics,,0
1887,1012.0,2024-01-18,clothing,5232.0,0
1888,1052.0,2024-01-02,electronics,5168.0,0
1889,425.0,2024-01-25,toys,6052.0,0
1890,218.0,2024-01-09,home,1521.0,0
1891,353.0,2024-03-04,grocery,2657.0,0
1892,449.0,2024-02-17,books,7424.0,0
1893,890.0,2024-03-29,clothing,9339.0,0
1894,709.0,2024-03-08,home,313.0,0
1895,668.0,2024-02-25,grocery,4255.0,0
1896,209.0,2024-02-15,home,8836.0,0
1897,883.0,2024-01-05,electronics,3011.0,0
1898,564.0,,clothing,4585.0,1
1899,960.0,2024-02-25,grocery,9061.0,0
1900,312.0,2024-01-01,home,9694.0,0
1901,495.0,2024-01-04,grocery,6620.0,0
1902,254.0,2024-01-20,home,7001.0,0
1903,484.0,2024-03-20,electronics,6215.0,0
1904,,2024-02-11,grocery,2978.0,0
1905,690.0,2024-03-04,toys,,0
1906,639.0,2024-02-07,toys,532.0,0
1907,473.0,2024-01-16,grocery,772.0,0
1908,464.0,2024-02-03,clothing,6096.0,0
1909,867.0,2024-01-09,grocery,8408.0,0
1910,1185.0,2024-03-10,clothing,8178.0,0
1911,946.0,2024-01-17,grocery,,0
1912,936.0,2024-02-03,clothing,3886.0,0
1913,672.0,,home,3726.0,0
1914,298.0,2024-02-23,toys,4370.0,0
1915,923.0,2024-02-11,electronics,2711.0,0
1916,1008.0,2024-02-18,electronics,4306.0,0
1917,710.0,2024-03-11,grocery,1226.0,0
1918,,2024-01-23,electronics,3333.0,0
1919,912.0,2024-02-27,home,9421.0,0
1920,1121.0,2024-03-19,grocery,7126.0,0
1921,424.0,2024-02-21,home,1589.0,0
1922,359.0,2024-02-10,books,3004.0,0
1923,938.0,2024-01-14,books,2741.0,0
1924,531.0,2024-01-23,home,2959.0,0
1925,915.0,,home,6971.0,0
1926,903.0,2024-02-18,home,8970.0,0
1927,466.0,2024-01-28,electronics,7158.0,0
1928,242.0,2024-02-07,home,4985.0,0
1929,755.0,2024-02-22,toys,1774.0,0
1930,607.0,2024-02-18,toys,1599.0,0
1931,1055.0,2024-03-03,electronics,8177.0,0
1932,557.0,2024-01-24,toys,6839.0,0
1933,449.0,2024-02-28,toys,5199.0,1
1934,1060.0,2024-02-09,clothing,5855.0,0
1935,935.0,2024-03-25,grocery,8513.0,0
1936,818.0,2024-01-15,home,8174.0,0
1937,1153.0,2024-01-14,books,1054.0,0
1938,982.0,2024-02-11,toys,4071.0,0
1939,1066.0,2024-02-15,home,618.0,1
1940,999.0,2024-03-03,home,3969.0,1
1941,,2024-02-06,clothing,6441.0,1
1942,262.0,2024-03-23,grocery,2241.0,0
1943,807.0,2024-02-12,grocery,1669.0,0
1944,964.0,2024-01-12,electronics,5010.0,1
1945,1191.0,2024-01-11,toys,5343.0,0
1946,881.0,2024-03-28,electronics,7197.0,1
1947,768.0,2024-01-13,books,337.0,0
1948,775.0,2024-03-26,grocery,2629.0,0
1949,315.0,2024-01-26,clothing,7842.0,0
1950,207.0,2024-01-09,books,6882.0,0
1951,245.0,2024-01-28,clothing,9014.0,0
1952,1104.0,2024-02-25,toys,8183.0,0
1953,990.0,2024-02-08,books,8420.0,0
1954,460.0,2024-03-11,home,5203.0,1
1955,623.0,2024-02-24,grocery,9590.0,0
1956,683.0,2024-02-06,home,4275.0,0
1957,446.0,2024-02-27,toys,9049.0,0
1958,622.0,2024-03-28,electronics,4039.0,1
1959,547.0,2024-02-07,clothing,4550.0,0
1960,894.0,2024-01-14,grocery,6918.0,0
1961,957.0,2024-02-06,grocery,4102.0,0
1962,,2024-03-16,home,1640.0,0
1963,,2024-01-20,books,8981.0,0
1964,1191.0,2024-03-26,clothing,4637.0,0
1965,1068.0,2024-02-22,grocery,9283.0,0
1966,993.0,2024-02-24,toys,4110.0,0
1967,934.0,2024-01-29,clothing,9732.0,1
1968,204.0,,home,6107.0,0
1969,1174.0,2024-01-04,home,7728.0,0
1970,935.0,2024-01-27,books,7603.0,0
1971,1088.0,,grocery,2178.0,0
1972,1108.0,2024-02-12,electronics,8190.0,0
1973,454.0,2024-02-12,clothing,9459.0,1
1974,213.0,2024-01-14,electronics,6678.0,1
1975,859.0,,toys,9480.0,0
1976,658.0,2024-01-09,home,8490.0,1
1977,220.0,2024-02-21,grocery,6727.0,0
1978,470.0,2024-02-01,home,4875.0,0
1979,,2024-02-20,electronics,8600.0,0
1980,563.0,2024-02-23,books,2016.0,0
1981,461.0,2024-03-04,electronics,5698.0,0
1982,854.0,2024-02-19,toys,8193.0,0
1983,864.0,2024-02-28,toys,9451.0,0
1984,532.0,2024-02-22,grocery,2816.0,0
1985,,2024-02-28,books,1119.0,0
1986,780.0,2024-02-25,clothing,3465.0,0
1987,360.0,2024-01-29,electronics,8665.0,0
1988,524.0,2024-01-23,books,5332.0,0
1989,1047.0,,books,742.0,0
1990,289.0,2024-01-31,toys,1368.0,0
1991,212.0,2024-02-19,toys,3522.0,0
1992,856.0,2024-01-18,electronics,3557.0,1
1993,641.0,2024-02-08,clothing,1525.0,0
1994,452.0,2024-02-17,home,5041.0,0
1995,672.0,2024-02-26,books,4894.0,1
1996,383.0,2024-02-17,electronics,2152.0,1
1997,574.0,2024-02-02,grocery,2475.0,0
1998,433.0,2024-03-27,toys,6710.0,0
1999,786.0,2024-02-16,home,,0
2000,873.0,2024-03-13,clothing,9964.0,0
2001,1114.0,2024-03-07,grocery,5680.0,0
2002,267.0,2024-02-20,electronics,576.0,0
2003,526.0,2024-03-20,books,8996.0,0
2004,464.0,2024-01-12,toys,9514.0,0
2005,779.0,2024-03-23,grocery,2923.0,0
2006,733.0,2024-03-17,clothing,4122.0,0
2007,1077.0,2024-02-15,home,,0
2008,1119.0,2024-03-07,clothing,8050.0,1
2009,972.0,2024-02-16,electronics,7800.0,0
2010,398.0,2024-01-25,books,401.0,0
2011,240.0,2024-03-12,grocery,7082.0,0
2012,1099.0,2024-01-23,toys,4235.0,0
2013,1142.0,2024-01-29,books,5544.0,1
2014,450.0,2024-02-16,clothing,2338.0,0
2015,246.0,2024-03-16,electronics,8189.0,0
2016,880.0,2024-02-04,clothing,,0
2017,788.0,2024-02-14,electronics,8431.0,0
2018,1088.0,2024-01-04,clothing,1652.0,1
2019,775.0,2024-01-11,toys,5960.0,0
2020,960.0,2024-01-06,electronics,3238.0,1
2021,986.0,2024-01-07,electronics,9665.0,1
2022,209.0,2024-03-19,home,5656.0,0
2023,348.0,2024-03-16,clothing,7252.0,0
2024,980.0,2024-03-14,books,,0
2025,379.0,2024-01-06,electronics,6832.0,0
2026,406.0,2024-01-07,clothing,1189.0,0
2027,952.0,,books,3740.0,0
2028,404.0,2024-02-20,toys,2379.0,0
2029,349.0,2024-01-31,books,221.0,0
2030,213.0,2024-02-13,home,5944.0,0
2031,669.0,,home,2560.0,0
2032,836.0,2024-03-06,clothing,5222.0,0
2033,931.0,2024-01-29,clothing,7685.0,0
2034,1105.0,2024-01-06,books,1944.0,0
2035,851.0,2024-03-07,electronics,7155.0,0
2036,956.0,2024-03-22,toys,3109.0,0
2037,,2024-01-02,home,3443.0,0
2038,540.0,2024-02-09,clothing,5853.0,0
2039,503.0,2024-03-15,books,6329.0,0
2040,265.0,2024-03-04,clothing,6621.0,0
2041,1168.0,2024-03-18,home,2112.0,0
2042,441.0,2024-02-07,toys,5879.0,1
2043,648.0,2024-02-03,electronics,2782.0,0
2044,556.0,2024-03-04,books,2912.0,0
2045,244.0,2024-01-14,electronics,9483.0,1
2046,1103.0,2024-01-22,books,1188.0,0
2047,419.0,2024-02-24,clothing,4248.0,0
2048,,2024-03-01,books,4504.0,0
2049,542.0,2024-01-11,books,2599.0,0
2050,343.0,2024-02-15,clothing,7895.0,0
2051,1199.0,2024-02-02,books,4972.0,0
2052,388.0,2024-02-15,toys,7249.0,0
2053,502.0,2024-03-27,toys,3991.0,0
2054,471.0,2024-01-07,electronics,8987.0,0
2055,,2024-03-30,books,7348.0,0
2056,212.0,2024-02-10,grocery,3464.0,0
2057,712.0,2024-03-10,home,9627.0,0
2058,432.0,2024-02-08,clothing,8676.0,0
2059,283.0,2024-01-28,home,5998.0,0
2060,491.0,2024-03-10,electronics,360.0,0
2061,474.0,2024-03-02,electronics,5992.0,0
2062,624.0,2024-01-13,home,6969.0,0
2063,1192.0,2024-03-04,home,3774.0,0
2064,506.0,2024-03-08,toys,1609.0,1
2065,904.0,2024-02-04,books,5732.0,0
2066,968.0,2024-03-24,grocery,8053.0,0
2067,250.0,2024-02-27,books,3328.0,0
2068,701.0,2024-01-31,toys,,0
2069,648.0,2024-01-01,electronics,209.0,1
2070,,2024-03-01,electronics,7096.0,0
2071,,2024-01-19,toys,8686.0,0
2072,665.0,2024-03-09,grocery,7807.0,0
2073,322.0,2024-02-17,grocery,4407.0,0
2074,1145.0,,clothing,640.0,1
2075,787.0,2024-01-15,electronics,5021.0,0
2076,234.0,2024-03-05,grocery,9415.0,0
2077,705.0,2024-01-15,home,1017.0,0
2078,1126.0,2024-02-07,clothing,2295.0,1
2079,942.0,2024-03-16,toys,8402.0,0
2080,472.0,,grocery,5767.0,0
2081,1092.0,2024-03-30,clothing,1868.0,0
2082,385.0,2024-03-27,toys,436.0,0
2083,446.0,2024-02-20,toys,4223.0,0
2084,354.0,2024-01-19,home,,0
2085,1122.0,2024-03-16,home,8433.0,0
2086,,2024-03-13,clothing,8860.0,0
2087,717.0,2024-03-30,grocery,4685.0,0
2088,867.0,2024-02-28,grocery,4339.0,0
2089,458.0,2024-01-13,grocery,9324.0,0
2090,270.0,2024-02-15,toys,7812.0,1
2091,1045.0,2024-02-10,electronics,2250.0,0
2092,1164.0,2024-03-16,books,,0
2093,235.0,2024-02-05,books,7208.0,0
2094,251.0,2024-01-30,grocery,2491.0,0
2095,759.0,2024-01-08,home,9783.0,0
2096,243.0,2024-03-16,home,3108.0,0
2097,921.0,2024-03-08,electronics,5585.0,0
2098,1145.0,2024-01-04,toys,5037.0,0
2099,479.0,2024-02-09,books,6982.0,0
2100,494.0,2024-02-13,electronics,9035.0,0
2101,,2024-02-12,grocery,4052.0,0
2102,556.0,2024-03-23,clothing,3967.0,0
2103,440.0,2024-01-14,electronics,7562.0,0
2104,284.0,2024-01-28,electronics,9531.0,0
2105,1039.0,2024-01-17,books,9105.0,0
2106,1125.0,2024-01-22,electronics,7576.0,0
2107,278.0,2024-03-22,grocery,7088.0,0
2108,1002.0,2024-03-25,home,7732.0,0
2109,359.0,2024-01-05,clothing,9371.0,0
2110,338.0,2024-02-26,electronics,303.0,0
2111,580.0,2024-01-21,books,5967.0,0
2112,636.0,,electronics,532.0,0
2113,1054.0,,grocery,5854.0,0
2114,899.0,2024-01-18,clothing,4067.0,0
2115,344.0,2024-02-14,books,3184.0,0
2116,784.0,2024-03-30,electronics,8930.0,0
2117,1075.0,2024-02-22,electronics,7153.0,0
2118,862.0,2024-03-06,clothing,5759.0,0
2119,429.0,2024-02-14,electronics,8842.0,0
2120,328.0,2024-01-02,toys,1158.0,0
2121,652.0,,grocery,6532.0,0
2122,672.0,2024-01-25,grocery,1730.0,0
2123,552.0,2024-01-22,clothing,2482.0,0
2124,309.0,2024-03-16,toys,2013.0,0
2125,318.0,2024-03-16,home,5531.0,0
2126,728.0,2024-03-17,electronics,6363.0,0
2127,1144.0,2024-02-27,electronics,7607.0,0
2128,797.0,2024-02-20,home,4517.0,0
2129,638.0,,books,9404.0,0
2130,1131.0,2024-02-06,electronics,3860.0,0
2131,,2024-03-01,grocery,1733.0,0
2132,917.0,2024-03-12,toys,556.0,0
2133,775.0,,home,1448.0,0
2134,962.0,2024-02-25,grocery,4561.0,0
2135,701.0,2024-01-06,grocery,4245.0,1
2136,822.0,2024-03-06,grocery,8570.0,0
2137,816.0,2024-02-02,clothing,1429.0,0
2138,952.0,2024-03-07,grocery,2769.0,0
2139,1098.0,2024-02-18,home,9807.0,0
2140,494.0,2024-03-20,toys,478.0,0
2141,,2024-01-31,grocery,4357.0,0
2142,231.0,2024-03-24,electronics,2141.0,1
2143,732.0,2024-03-17,books,5428.0,0
2144,1098.0,2024-01-30,electronics,9740.0,0
2145,845.0,2024-02-13,clothing,2424.0,0
2146,467.0,2024-02-17,books,3828.0,1
2147,806.0,2024-03-10,grocery,4600.0,0
2148,557.0,2024-03-03,grocery,8024.0,0
2149,633.0,2024-03-17,books,9849.0,0
2150,428.0,2024-02-03,clothing,1145.0,0
2151,824.0,,home,4988.0,0
2152,398.0,2024-02-08,grocery,7574.0,0
2153,643.0,,grocery,285.0,0
2154,1139.0,2024-01-28,clothing,8098.0,0
2155,957.0,2024-02-22,clothing,2575.0,1
2156,614.0,2024-01-11,toys,5279.0,0
2157,1168.0,,clothing,9787.0,1
2158,213.0,2024-02-04,clothing,6423.0,0
2159,,2024-01-31,electronics,9891.0,1
2160,552.0,2024-02-22,books,6112.0,0
2161,,2024-02-14,books,2261.0,0
2162,1147.0,2024-03-17,home,6986.0,0
2163,801.0,,clothing,6228.0,0
2164,810.0,2024-02-16,toys,3244.0,0
2165,949.0,2024-01-10,toys,,0
2166,439.0,2024-01-02,books,6551.0,1
2167,378.0,2024-02-05,clothing,5857.0,0
2168,543.0,2024-03-30,home,7780.0,0
2169,679.0,2024-03-23,toys,,0
2170,942.0,2024-02-26,books,5478.0,0
2171,457.0,2024-02-26,clothing,8221.0,0
2172,764.0,2024-02-05,home,8933.0,0
2173,203.0,2024-01-16,books,9406.0,0
2174,230.0,2024-01-01,books,2276.0,0
2175,1166.0,2024-01-31,books,1894.0,0
2176,1050.0,2024-01-29,clothing,5843.0,0
2177,1063.0,2024-01-18,toys,4733.0,0
2178,528.0,2024-01-24,books,2495.0,0
2179,713.0,2024-01-03,books,1199.0,0
2180,874.0,2024-02-24,home,1606.0,0
2181,454.0,2024-03-24,books,3522.0,0
2182,944.0,2024-03-03,electronics,7445.0,0
2183,892.0,2024-02-10,grocery,836.0,0
2184,607.0,2024-02-07,electronics,1229.0,0
